display_id,kind,track_id,label,start_x,start_y,end_x,end_y,avg_confidence,first_timestamp,last_timestamp
person_ID_1,FLUSH,22,person,504,104,509,104,0.6114,2026-08-19 03:05:49.510,2026-08-19 03:05:50.056
person_ID_2,FLUSH,27,person,343,107,343,107,0.5204,2026-08-19 03:06:31.852,2026-08-19 03:06:32.190
person_ID_3,FLUSH,29,person,294,106,280,102,0.5541,2026-08-19 03:06:35.311,2026-08-19 03:06:36.388
person_ID_4,FLUSH,29,person,290,103,286,102,0.5195,2026-08-19 03:06:38.754,2026-08-19 03:06:38.959
person_ID_5,FLUSH,31,person,303,105,320,110,0.5834,2026-08-19 03:06:52.384,2026-08-19 03:06:52.705
person_ID_6,FLUSH,32,person,278,104,278,104,0.5062,2026-08-19 03:06:55.284,2026-08-19 03:06:55.316
person_ID_7,FLUSH,33,person,295,102,290,103,0.5383,2026-08-19 03:06:58.423,2026-08-19 03:07:00.680
person_ID_8,FLUSH,38,person,302,109,298,101,0.5640,2026-08-19 03:07:10.110,2026-08-19 03:07:11.714
person_ID_9,FLUSH,41,person,326,106,344,101,0.5643,2026-08-19 03:07:15.576,2026-08-19 03:07:16.018
person_ID_10,FLUSH,42,person,361,106,361,106,0.5490,2026-08-19 03:07:23.693,2026-08-19 03:07:23.693
person_ID_11,FLUSH,43,person,357,109,326,107,0.5282,2026-08-19 03:07:25.346,2026-08-19 03:07:26.620
person_ID_12,FLUSH,44,person,310,109,324,103,0.5592,2026-08-19 03:07:27.653,2026-08-19 03:07:28.717
person_ID_13,FLUSH,44,person,300,112,295,108,0.5616,2026-08-19 03:07:29.948,2026-08-19 03:07:30.383
person_ID_14,FLUSH,46,person,310,112,310,112,0.5525,2026-08-19 03:07:35.284,2026-08-19 03:07:35.479
person_ID_15,FLUSH,46,person,310,123,309,113,0.5074,2026-08-19 03:07:37.200,2026-08-19 03:07:37.454
person_ID_16,FLUSH,47,person,333,113,336,113,0.5204,2026-08-19 03:07:44.019,2026-08-19 03:07:44.285
person_ID_17,FLUSH,47,person,329,115,330,113,0.5368,2026-08-19 03:07:46.448,2026-08-19 03:07:46.681
person_ID_18,FLUSH,47,person,318,108,315,108,0.5722,2026-08-19 03:07:47.777,2026-08-19 03:07:50.708
person_ID_19,FLUSH,47,person,335,113,331,113,0.5461,2026-08-19 03:07:54.814,2026-08-19 03:07:56.067
person_ID_20,FLUSH,50,person,309,105,380,105,0.5656,2026-08-19 03:07:59.113,2026-08-19 03:08:00.983
