timestamp,display_id,label,direction,is_transition
2026-08-18 17:30:57.559,bicycle_ID_1,bicycle,Parkplatz (kein Wechsel),False
2026-08-18 17:30:58.863,bicycle_ID_2,bicycle,Parkplatz (kein Wechsel),False
2026-08-18 17:30:58.863,bicycle_ID_4,bicycle,Parkplatz (kein Wechsel),False
2026-08-18 17:30:59.132,motorcycle_ID_1,motorcycle,Parkplatz (kein Wechsel),False
2026-08-18 17:30:59.132,motorcycle_ID_3,motorcycle,Parkplatz (kein Wechsel),False
2026-08-18 17:30:59.260,bicycle_ID_6,bicycle,Parkplatz (kein Wechsel),False
2026-08-18 17:30:59.499,bicycle_ID_5,bicycle,Parkplatz (kein Wechsel),False
2026-08-18 17:30:59.630,bicycle_ID_3,bicycle,Parkplatz (kein Wechsel),False
2026-08-18 17:31:00.030,motorcycle_ID_2,motorcycle,Parkplatz->Südeingang,True
2026-08-18 17:31:00.660,person_ID_2,person,Parkplatz (kein Wechsel),False
2026-08-18 17:31:00.989,person_ID_1,person,Parkplatz->Südeingang,True
2026-08-18 17:31:01.027,person_ID_3,person,Parkplatz (kein Wechsel),False
2026-08-18 17:31:01.160,motorcycle_ID_4,motorcycle,Parkplatz (kein Wechsel),False
2026-08-18 17:31:01.226,bicycle_ID_9,bicycle,Parkplatz (kein Wechsel),False
2026-08-18 17:31:01.462,bicycle_ID_8,bicycle,Parkplatz (kein Wechsel),False
2026-08-18 17:31:02.330,motorcycle_ID_5,motorcycle,Parkplatz->Südeingang,True
2026-08-18 17:31:02.632,bicycle_ID_10,bicycle,Südeingang (kein Wechsel),False
2026-08-18 17:31:03.529,person_ID_4,person,Südeingang->Nordeingang,True
2026-08-18 17:31:03.560,bicycle_ID_7,bicycle,Südeingang (kein Wechsel),False
2026-08-18 17:31:04.229,motorcycle_ID_6,motorcycle,Südeingang (kein Wechsel),False
2026-08-18 17:31:04.563,person_ID_5,person,Parkplatz->Südeingang,True
2026-08-18 17:31:04.597,bicycle_ID_11,bicycle,Südeingang (kein Wechsel),False
2026-08-18 17:31:08.062,car_ID_1,car,Südeingang->Parkplatz,True
2026-08-18 17:31:12.474,person_ID_6,person,Parkplatz (kein Wechsel),False
2026-08-18 17:31:12.768,person_ID_7,person,Parkplatz (kein Wechsel),False
2026-08-18 17:31:14.260,bicycle_ID_12,bicycle,Parkplatz (kein Wechsel),False
2026-08-18 17:31:14.666,motorcycle_ID_7,motorcycle,Südeingang (kein Wechsel),False
2026-08-18 17:31:15.032,person_ID_8,person,Parkplatz->Südeingang,True
2026-08-18 17:31:16.228,person_ID_9,person,Südeingang (kein Wechsel),False
2026-08-18 17:31:23.633,car_ID_2,car,Südeingang->Parkplatz,True
2026-08-18 17:31:31.527,bicycle_ID_14,bicycle,Parkplatz (kein Wechsel),False
2026-08-18 17:31:31.828,bicycle_ID_13,bicycle,Parkplatz (kein Wechsel),False
2026-08-18 17:31:32.097,motorcycle_ID_8,motorcycle,Parkplatz (kein Wechsel),False
2026-08-18 17:31:33.228,bicycle_ID_16,bicycle,Parkplatz (kein Wechsel),False
2026-08-18 17:31:33.531,motorcycle_ID_9,motorcycle,Parkplatz (kein Wechsel),False
2026-08-18 17:31:33.765,person_ID_10,person,Parkplatz (kein Wechsel),False
2026-08-18 17:31:33.861,car_ID_3,car,Parkplatz (kein Wechsel),False
2026-08-18 17:31:34.295,bicycle_ID_15,bicycle,Parkplatz (kein Wechsel),False
2026-08-18 17:31:35.200,car_ID_5,car,Parkplatz (kein Wechsel),False
2026-08-18 17:31:36.596,car_ID_4,car,Parkplatz->Südeingang,True
2026-08-18 17:31:36.929,motorcycle_ID_10,motorcycle,Südeingang (kein Wechsel),False
2026-08-18 17:31:37.295,person_ID_11,person,Parkplatz->Südeingang,True
2026-08-18 17:31:37.995,car_ID_6,car,Parkplatz->Südeingang,True
2026-08-18 17:31:38.163,car_ID_7,car,Nordeingang (kein Wechsel),False
2026-08-18 17:31:43.128,motorcycle_ID_11,motorcycle,Parkplatz (kein Wechsel),False
2026-08-18 17:31:43.297,bicycle_ID_17,bicycle,Parkplatz (kein Wechsel),False
2026-08-18 17:31:44.531,motorcycle_ID_13,motorcycle,Parkplatz (kein Wechsel),False
2026-08-18 17:31:44.599,bicycle_ID_19,bicycle,Parkplatz (kein Wechsel),False
2026-08-18 17:31:44.964,bicycle_ID_18,bicycle,Parkplatz (kein Wechsel),False
2026-08-18 17:31:45.429,person_ID_14,person,Parkplatz (kein Wechsel),False
2026-08-18 17:31:46.165,person_ID_13,person,Parkplatz->Südeingang,True
2026-08-18 17:31:46.560,motorcycle_ID_15,motorcycle,Parkplatz (kein Wechsel),False
2026-08-18 17:31:46.664,bicycle_ID_21,bicycle,Parkplatz (kein Wechsel),False
2026-08-18 17:31:46.859,bicycle_ID_20,bicycle,Parkplatz (kein Wechsel),False
2026-08-18 17:31:47.101,person_ID_15,person,Südeingang->Nordeingang,True
2026-08-18 17:31:47.234,motorcycle_ID_12,motorcycle,Parkplatz->Südeingang,True
2026-08-18 17:31:47.265,person_ID_17,person,Parkplatz->Südeingang,True
2026-08-18 17:31:47.297,person_ID_16,person,Parkplatz (kein Wechsel),False
2026-08-18 17:31:47.562,motorcycle_ID_16,motorcycle,Parkplatz (kein Wechsel),False
2026-08-18 17:31:47.727,motorcycle_ID_14,motorcycle,Parkplatz->Südeingang,True
2026-08-18 17:31:47.828,car_ID_8,car,Nordeingang (kein Wechsel),False
2026-08-18 17:31:48.897,person_ID_18,person,Südeingang (kein Wechsel),False
2026-08-18 17:31:48.959,bicycle_ID_22,bicycle,Südeingang (kein Wechsel),False
2026-08-18 17:31:49.100,person_ID_12,person,Nordeingang->Südeingang,True
2026-08-18 17:31:49.334,motorcycle_ID_17,motorcycle,Südeingang (kein Wechsel),False
2026-08-18 17:31:51.131,person_ID_19,person,Südeingang (kein Wechsel),False
2026-08-18 17:31:56.160,person_ID_20,person,Parkplatz (kein Wechsel),False
2026-08-18 17:31:57.698,motorcycle_ID_18,motorcycle,Südeingang (kein Wechsel),False
2026-08-18 17:31:57.896,person_ID_21,person,Südeingang (kein Wechsel),False
2026-08-18 17:31:58.061,motorcycle_ID_19,motorcycle,Südeingang (kein Wechsel),False
2026-08-18 17:31:59.266,bicycle_ID_23,bicycle,Südeingang->Parkplatz,True
2026-08-18 17:31:59.431,person_ID_22,person,Südeingang->Parkplatz,True
