display_id,kind,track_id,label,start_x,start_y,end_x,end_y,avg_confidence,first_timestamp,last_timestamp
bicycle_ID_1,FLUSH,2,bicycle,672,508,656,512,0.7082,2026-07-29 13:55:03.036,2026-07-29 13:55:03.102
motorcycle_ID_1,FLUSH,2,motorcycle,630,513,626,513,0.5561,2026-07-29 13:55:03.169,2026-07-29 13:55:03.236
person_ID_1,FLUSH,1,person,703,483,603,494,0.5819,2026-07-29 13:55:02.971,2026-07-29 13:55:03.769
person_ID_2,FLUSH,2,person,554,498,476,500,0.6074,2026-07-29 13:55:03.442,2026-07-29 13:55:04.169
motorcycle_ID_2,FLUSH,4,motorcycle,477,519,477,519,0.5347,2026-07-29 13:55:03.701,2026-07-29 13:55:04.169
car_ID_1,FLUSH,5,car,31,478,97,483,0.7413,2026-07-29 13:55:14.173,2026-07-29 13:55:15.073
car_ID_2,FLUSH,6,car,152,468,152,468,0.6003,2026-07-29 13:55:14.705,2026-07-29 13:55:15.173
car_ID_3,FLUSH,7,car,365,450,957,381,0.8355,2026-07-29 13:55:15.273,2026-07-29 13:55:17.435
car_ID_4,FLUSH,9,car,27,483,49,485,0.6345,2026-07-29 13:55:31.239,2026-07-29 13:55:31.271
car_ID_5,FLUSH,10,car,612,448,712,432,0.5981,2026-07-29 13:55:32.346,2026-07-29 13:55:33.013
car_ID_6,FLUSH,11,car,845,408,955,390,0.7499,2026-07-29 13:55:32.877,2026-07-29 13:55:33.745
person_ID_3,FLUSH,12,person,859,339,856,340,0.5472,2026-07-29 13:55:54.572,2026-07-29 13:55:54.741
bicycle_ID_2,FLUSH,14,bicycle,726,499,639,506,0.6500,2026-07-29 13:56:08.640,2026-07-29 13:56:08.841
bicycle_ID_3,FLUSH,16,bicycle,551,517,494,523,0.6443,2026-07-29 13:56:09.141,2026-07-29 13:56:09.275
person_ID_5,FLUSH,17,person,113,428,113,428,0.5204,2026-07-29 13:56:09.340,2026-07-29 13:56:09.340
person_ID_4,FLUSH,13,person,782,460,618,477,0.5697,2026-07-29 13:56:08.408,2026-07-29 13:56:09.376
bicycle_ID_4,FLUSH,15,bicycle,139,438,139,438,0.6844,2026-07-29 13:56:09.440,2026-07-29 13:56:09.908
car_ID_7,FLUSH,18,car,32,473,86,474,0.6562,2026-07-29 13:56:10.940,2026-07-29 13:56:11.745
car_ID_8,FLUSH,19,car,938,402,944,401,0.6702,2026-07-29 13:56:13.814,2026-07-29 13:56:13.845
car_ID_9,FLUSH,22,car,25,471,74,468,0.7716,2026-07-29 13:56:28.380,2026-07-29 13:56:28.614
car_ID_10,FLUSH,23,car,802,395,960,374,0.5847,2026-07-29 13:56:30.609,2026-07-29 13:56:31.841
person_ID_6,FLUSH,25,person,942,422,898,436,0.5899,2026-07-29 13:56:52.114,2026-07-29 13:56:52.346
bicycle_ID_5,FLUSH,28,bicycle,654,497,654,497,0.5347,2026-07-29 13:56:53.246,2026-07-29 13:56:53.246
person_ID_7,FLUSH,27,person,700,460,622,469,0.6858,2026-07-29 13:56:53.146,2026-07-29 13:56:53.810
person_ID_8,FLUSH,29,person,566,473,566,473,0.5454,2026-07-29 13:56:53.548,2026-07-29 13:56:54.011
motorcycle_ID_3,FLUSH,28,motorcycle,632,495,562,503,0.5124,2026-07-29 13:56:53.314,2026-07-29 13:56:54.011
truck_ID_1,FLUSH,31,truck,863,405,863,405,0.5027,2026-07-29 13:56:58.883,2026-07-29 13:56:58.883
car_ID_11,FLUSH,30,car,943,402,748,431,0.7215,2026-07-29 13:56:58.244,2026-07-29 13:56:59.382
car_ID_12,FLUSH,31,car,837,410,816,418,0.6197,2026-07-29 13:56:59.047,2026-07-29 13:56:59.382
person_ID_9,FLUSH,33,person,859,341,856,339,0.5818,2026-07-29 13:57:07.515,2026-07-29 13:57:07.647
person_ID_10,FLUSH,33,person,811,343,794,346,0.5288,2026-07-29 13:57:09.215,2026-07-29 13:57:09.782
car_ID_13,FLUSH,34,car,40,477,956,382,0.8074,2026-07-29 13:57:11.782,2026-07-29 13:57:14.812
person_ID_11,FLUSH,36,person,269,380,250,384,0.5494,2026-07-29 13:57:25.544,2026-07-29 13:57:26.712
motorcycle_ID_4,FLUSH,39,motorcycle,668,500,668,500,0.5525,2026-07-29 13:57:28.414,2026-07-29 13:57:28.414
bicycle_ID_6,FLUSH,39,bicycle,638,495,638,495,0.5703,2026-07-29 13:57:28.515,2026-07-29 13:57:28.515
person_ID_12,FLUSH,38,person,653,473,638,473,0.5953,2026-07-29 13:57:28.445,2026-07-29 13:57:28.515
person_ID_13,FLUSH,40,person,905,448,905,448,0.5169,2026-07-29 13:57:28.649,2026-07-29 13:57:29.117
person_ID_14,FLUSH,43,person,668,494,580,497,0.6590,2026-07-29 13:57:29.618,2026-07-29 13:57:29.949
bicycle_ID_7,FLUSH,42,bicycle,662,520,484,536,0.6970,2026-07-29 13:57:29.617,2026-07-29 13:57:30.650
car_ID_14,FLUSH,44,car,23,467,88,465,0.7538,2026-07-29 13:57:42.921,2026-07-29 13:57:43.321
car_ID_15,FLUSH,45,car,588,420,959,369,0.7106,2026-07-29 13:57:44.921,2026-07-29 13:57:47.181
truck_ID_3,FLUSH,47,truck,850,415,850,415,0.5477,2026-07-29 13:57:53.385,2026-07-29 13:57:53.452
bus_ID_2,FLUSH,47,bus,830,418,830,418,0.6040,2026-07-29 13:57:53.485,2026-07-29 13:57:53.485
truck_ID_2,FLUSH,46,truck,871,408,819,423,0.6549,2026-07-29 13:57:53.152,2026-07-29 13:57:53.552
bus_ID_3,FLUSH,48,bus,567,443,488,443,0.6238,2026-07-29 13:57:54.949,2026-07-29 13:57:55.249
bus_ID_1,FLUSH,46,bus,843,414,560,448,0.7220,2026-07-29 13:57:53.385,2026-07-29 13:57:55.813
truck_ID_4,FLUSH,46,truck,480,449,480,449,0.6603,2026-07-29 13:57:56.050,2026-07-29 13:57:56.514
person_ID_15,FLUSH,49,person,29,435,111,425,0.5995,2026-07-29 13:58:17.118,2026-07-29 13:58:18.051
person_ID_16,FLUSH,50,person,841,372,919,363,0.5609,2026-07-29 13:58:22.183,2026-07-29 13:58:22.820
person_ID_17,FLUSH,51,person,900,447,900,447,0.6844,2026-07-29 13:58:28.254,2026-07-29 13:58:28.254
person_ID_18,FLUSH,52,person,796,455,789,459,0.5828,2026-07-29 13:58:28.719,2026-07-29 13:58:28.756
bicycle_ID_8,FLUSH,55,bicycle,674,503,472,528,0.6649,2026-07-29 13:58:29.250,2026-07-29 13:58:29.950
bicycle_ID_9,FLUSH,56,bicycle,532,518,532,518,0.6452,2026-07-29 13:58:29.750,2026-07-29 13:58:30.216
person_ID_19,FLUSH,54,person,659,478,469,503,0.6437,2026-07-29 13:58:29.283,2026-07-29 13:58:30.416
car_ID_17,FLUSH,57,car,24,458,109,452,0.6455,2026-07-29 13:58:30.985,2026-07-29 13:58:31.615
car_ID_16,FLUSH,53,car,34,462,951,380,0.8119,2026-07-29 13:58:29.283,2026-07-29 13:58:32.883
car_ID_18,FLUSH,58,car,780,397,957,371,0.7397,2026-07-29 13:58:33.955,2026-07-29 13:58:34.956
car_ID_19,FLUSH,59,car,28,459,166,453,0.7532,2026-07-29 13:58:35.157,2026-07-29 13:58:36.054
car_ID_20,FLUSH,60,car,924,427,385,490,0.8070,2026-07-29 13:58:36.187,2026-07-29 13:58:38.216
car_ID_21,FLUSH,61,car,465,434,947,377,0.7106,2026-07-29 13:58:37.119,2026-07-29 13:58:39.216
person_ID_20,FLUSH,63,person,655,467,655,467,0.5561,2026-07-29 13:59:23.822,2026-07-29 13:59:24.289
person_ID_21,FLUSH,65,person,943,414,893,438,0.6253,2026-07-29 13:59:25.489,2026-07-29 13:59:26.189
bicycle_ID_10,FLUSH,68,bicycle,660,494,620,493,0.7070,2026-07-29 13:59:26.629,2026-07-29 13:59:26.757
person_ID_22,FLUSH,66,person,788,448,723,459,0.5619,2026-07-29 13:59:26.158,2026-07-29 13:59:26.857
person_ID_23,FLUSH,67,person,675,466,563,469,0.6420,2026-07-29 13:59:26.590,2026-07-29 13:59:26.954
person_ID_24,FLUSH,70,person,64,494,64,494,0.7450,2026-07-29 13:59:28.721,2026-07-29 13:59:28.721
person_ID_25,FLUSH,72,person,32,467,32,467,0.6060,2026-07-29 14:00:05.593,2026-07-29 14:00:05.593
bicycle_ID_11,FLUSH,72,bicycle,68,482,91,482,0.6078,2026-07-29 14:00:05.728,2026-07-29 14:00:05.827
person_ID_26,FLUSH,73,person,64,461,81,462,0.5311,2026-07-29 14:00:05.729,2026-07-29 14:00:05.827
person_ID_27,FLUSH,74,person,648,418,648,418,0.6096,2026-07-29 14:00:08.256,2026-07-29 14:00:08.256
person_ID_28,FLUSH,76,person,863,385,916,386,0.6153,2026-07-29 14:00:09.323,2026-07-29 14:00:09.656
bicycle_ID_12,FLUSH,80,bicycle,695,496,695,496,0.5668,2026-07-29 14:02:20.134,2026-07-29 14:02:20.134
person_ID_29,FLUSH,79,person,677,466,661,468,0.5917,2026-07-29 14:02:20.202,2026-07-29 14:02:20.334
motorcycle_ID_5,FLUSH,80,motorcycle,661,493,501,508,0.6213,2026-07-29 14:02:20.234,2026-07-29 14:02:20.834
car_ID_22,FLUSH,82,car,32,460,959,372,0.7877,2026-07-29 14:02:21.401,2026-07-29 14:02:25.330
person_ID_30,FLUSH,83,person,60,431,68,430,0.5466,2026-07-29 14:02:29.899,2026-07-29 14:02:29.963
person_ID_31,FLUSH,84,person,831,366,875,373,0.5326,2026-07-29 14:02:34.136,2026-07-29 14:02:34.402
person_ID_32,FLUSH,86,person,86,394,86,394,0.5026,2026-07-29 14:02:49.502,2026-07-29 14:02:49.567
person_ID_33,FLUSH,87,person,946,407,919,409,0.5560,2026-07-29 14:02:58.532,2026-07-29 14:02:58.668
person_ID_34,FLUSH,89,person,661,481,643,469,0.6511,2026-07-29 14:02:59.973,2026-07-29 14:03:00.038
motorcycle_ID_6,FLUSH,92,motorcycle,525,515,515,516,0.5810,2026-07-29 14:03:00.506,2026-07-29 14:03:00.538
person_ID_35,FLUSH,91,person,547,476,517,486,0.6515,2026-07-29 14:03:00.437,2026-07-29 14:03:01.006
person_ID_36,FLUSH,93,person,86,498,50,497,0.7149,2026-07-29 14:03:02.172,2026-07-29 14:03:02.807
motorcycle_ID_7,FLUSH,97,motorcycle,675,486,675,486,0.5561,2026-07-29 14:03:05.768,2026-07-29 14:03:05.768
person_ID_37,FLUSH,96,person,792,440,631,461,0.5361,2026-07-29 14:03:05.405,2026-07-29 14:03:06.368
truck_ID_5,FLUSH,102,truck,956,330,468,429,0.7935,2026-07-29 14:03:12.040,2026-07-29 14:03:14.502
truck_ID_6,FLUSH,104,truck,62,450,62,450,0.5065,2026-07-29 14:03:16.035,2026-07-29 14:03:16.035
motorcycle_ID_8,FLUSH,104,motorcycle,34,448,29,446,0.6737,2026-07-29 14:03:16.268,2026-07-29 14:03:16.301
car_ID_23,FLUSH,106,car,925,419,809,441,0.6113,2026-07-29 14:03:24.869,2026-07-29 14:03:25.833
car_ID_24,FLUSH,107,car,31,481,31,481,0.5703,2026-07-29 14:03:27.434,2026-07-29 14:03:27.902
car_ID_25,FLUSH,108,car,940,423,520,487,0.7030,2026-07-29 14:03:55.938,2026-07-29 14:03:57.576
car_ID_26,FLUSH,109,car,927,430,459,499,0.8388,2026-07-29 14:04:16.336,2026-07-29 14:04:17.936
bus_ID_4,FLUSH,111,bus,409,420,611,406,0.5870,2026-07-29 14:04:30.741,2026-07-29 14:04:31.241
truck_ID_7,FLUSH,112,truck,822,378,822,378,0.5778,2026-07-29 14:04:32.710,2026-07-29 14:04:32.710
bus_ID_5,FLUSH,112,bus,434,412,940,365,0.7493,2026-07-29 14:04:31.308,2026-07-29 14:04:33.907
car_ID_27,FLUSH,113,car,29,459,583,417,0.6819,2026-07-29 14:04:33.141,2026-07-29 14:04:35.105
car_ID_28,FLUSH,114,car,133,451,592,416,0.6392,2026-07-29 14:04:33.778,2026-07-29 14:04:35.140
truck_ID_8,FLUSH,113,truck,592,416,693,406,0.6177,2026-07-29 14:04:35.140,2026-07-29 14:04:35.941
bus_ID_6,FLUSH,114,bus,914,376,914,376,0.6630,2026-07-29 14:04:36.406,2026-07-29 14:04:36.406
bus_ID_7,FLUSH,116,bus,915,376,915,376,0.5311,2026-07-29 14:04:36.445,2026-07-29 14:04:36.445
truck_ID_9,FLUSH,114,truck,610,413,937,375,0.7018,2026-07-29 14:04:35.205,2026-07-29 14:04:36.605
truck_ID_10,FLUSH,116,truck,920,375,940,374,0.5960,2026-07-29 14:04:36.477,2026-07-29 14:04:36.641
car_ID_29,FLUSH,114,car,948,371,951,369,0.6445,2026-07-29 14:04:36.705,2026-07-29 14:04:37.205
person_ID_38,FLUSH,117,person,908,429,908,429,0.5418,2026-07-29 14:04:41.109,2026-07-29 14:04:41.109
person_ID_39,FLUSH,119,person,666,470,620,472,0.6133,2026-07-29 14:04:42.344,2026-07-29 14:04:43.009
person_ID_40,FLUSH,120,person,505,485,505,485,0.5133,2026-07-29 14:04:43.077,2026-07-29 14:04:43.077
motorcycle_ID_9,FLUSH,118,motorcycle,686,493,481,514,0.6159,2026-07-29 14:04:42.277,2026-07-29 14:04:43.109
bicycle_ID_13,FLUSH,120,bicycle,465,512,454,516,0.5953,2026-07-29 14:04:43.177,2026-07-29 14:04:43.209
bicycle_ID_14,FLUSH,118,bicycle,445,519,445,519,0.5204,2026-07-29 14:04:43.244,2026-07-29 14:04:43.711
person_ID_41,FLUSH,121,person,33,392,116,381,0.5600,2026-07-29 14:04:51.909,2026-07-29 14:04:54.777
person_ID_42,FLUSH,125,person,254,384,295,385,0.5576,2026-07-29 14:04:59.174,2026-07-29 14:05:00.441
car_ID_31,FLUSH,126,car,552,468,552,468,0.6153,2026-07-29 14:05:00.474,2026-07-29 14:05:00.474
car_ID_30,FLUSH,124,car,945,407,510,466,0.8271,2026-07-29 14:04:58.674,2026-07-29 14:05:00.574
truck_ID_12,FLUSH,126,truck,512,466,442,472,0.6670,2026-07-29 14:05:00.574,2026-07-29 14:05:00.841
truck_ID_11,FLUSH,124,truck,529,468,452,472,0.7367,2026-07-29 14:05:00.506,2026-07-29 14:05:01.210
person_ID_43,FLUSH,129,person,427,373,427,373,0.5133,2026-07-29 14:05:04.375,2026-07-29 14:05:04.841
person_ID_44,FLUSH,130,person,838,340,859,342,0.5246,2026-07-29 14:05:19.275,2026-07-29 14:05:20.007
person_ID_46,FLUSH,132,person,802,461,802,461,0.6345,2026-07-29 14:05:34.511,2026-07-29 14:05:34.579
motorcycle_ID_11,FLUSH,133,motorcycle,664,504,664,504,0.5215,2026-07-29 14:05:34.947,2026-07-29 14:05:35.412
bicycle_ID_15,FLUSH,132,bicycle,770,488,493,523,0.5599,2026-07-29 14:05:34.612,2026-07-29 14:05:35.447
motorcycle_ID_10,FLUSH,132,motorcycle,763,489,481,522,0.6659,2026-07-29 14:05:34.647,2026-07-29 14:05:35.480
person_ID_45,FLUSH,131,person,892,449,620,486,0.6641,2026-07-29 14:05:34.179,2026-07-29 14:05:35.547
bicycle_ID_16,FLUSH,135,bicycle,504,522,472,523,0.5215,2026-07-29 14:05:35.447,2026-07-29 14:05:35.976
person_ID_47,FLUSH,134,person,575,488,470,500,0.6037,2026-07-29 14:05:35.247,2026-07-29 14:05:35.975
car_ID_32,FLUSH,136,car,938,425,700,469,0.7485,2026-07-29 14:05:39.376,2026-07-29 14:05:40.343
