display_id,kind,track_id,label,start_x,start_y,end_x,end_y,avg_confidence,first_timestamp,last_timestamp
car_ID_7,FLUSH,6,car,1045,387,1047,386,0.5383,2026-07-28 22:54:53.227,2026-07-28 22:54:53.755
car_ID_9,FLUSH,6,car,1044,386,1044,386,0.5097,2026-07-28 22:54:55.116,2026-07-28 22:54:55.116
car_ID_1,FLUSH,1,car,489,316,731,280,0.7375,2026-07-28 22:54:51.557,2026-07-28 22:54:56.392
car_ID_2,FLUSH,2,car,418,291,417,286,0.6413,2026-07-28 22:54:51.557,2026-07-28 22:54:56.427
car_ID_12,FLUSH,6,car,1047,386,1047,386,0.5668,2026-07-28 22:54:59.059,2026-07-28 22:54:59.198
car_ID_6,FLUSH,13,car,304,312,720,270,0.6660,2026-07-28 22:54:52.774,2026-07-28 22:54:59.478
car_ID_5,FLUSH,5,car,216,304,736,270,0.6682,2026-07-28 22:54:51.736,2026-07-28 22:55:01.384
car_ID_4,FLUSH,4,car,290,286,735,270,0.6265,2026-07-28 22:54:51.557,2026-07-28 22:55:02.816
car_ID_11,FLUSH,21,car,417,290,414,286,0.5707,2026-07-28 22:54:57.592,2026-07-28 22:55:03.911
car_ID_8,FLUSH,15,car,216,304,218,304,0.5538,2026-07-28 22:54:54.652,2026-07-28 22:55:04.483
car_ID_15,FLUSH,31,car,519,270,442,274,0.6484,2026-07-28 22:55:03.088,2026-07-28 22:55:05.043
car_ID_16,FLUSH,35,car,515,280,499,276,0.5754,2026-07-28 22:55:04.179,2026-07-28 22:55:05.585
car_ID_18,FLUSH,21,car,414,292,411,282,0.5344,2026-07-28 22:55:04.980,2026-07-28 22:55:05.876
truck_ID_1,FLUSH,30,truck,567,369,567,369,0.5177,2026-07-28 22:55:06.240,2026-07-28 22:55:06.240
car_ID_14,FLUSH,30,car,1064,373,249,343,0.7129,2026-07-28 22:55:01.550,2026-07-28 22:55:07.888
car_ID_20,FLUSH,42,car,467,277,400,280,0.5856,2026-07-28 22:55:06.197,2026-07-28 22:55:07.888
car_ID_13,FLUSH,6,car,1034,386,220,303,0.7378,2026-07-28 22:55:00.711,2026-07-28 22:55:08.489
car_ID_21,FLUSH,35,car,482,281,461,282,0.5588,2026-07-28 22:55:06.642,2026-07-28 22:55:09.282
car_ID_19,FLUSH,40,car,1074,400,85,335,0.7644,2026-07-28 22:55:05.830,2026-07-28 22:55:09.747
car_ID_25,FLUSH,57,car,140,292,129,293,0.5644,2026-07-28 22:55:09.885,2026-07-28 22:55:10.504
car_ID_23,FLUSH,52,car,1023,395,274,345,0.8230,2026-07-28 22:55:08.452,2026-07-28 22:55:10.817
car_ID_22,FLUSH,44,car,515,280,508,283,0.5233,2026-07-28 22:55:07.194,2026-07-28 22:55:12.821
car_ID_17,FLUSH,38,car,1061,374,666,293,0.7181,2026-07-28 22:55:04.882,2026-07-28 22:55:13.375
car_ID_26,FLUSH,60,car,926,353,686,306,0.7372,2026-07-28 22:55:11.011,2026-07-28 22:55:14.633
car_ID_27,FLUSH,63,car,1061,376,663,309,0.7667,2026-07-28 22:55:12.380,2026-07-28 22:55:16.074
car_ID_31,FLUSH,44,car,508,282,508,282,0.5347,2026-07-28 22:55:16.043,2026-07-28 22:55:16.074
car_ID_30,FLUSH,38,car,697,298,699,292,0.6133,2026-07-28 22:55:15.795,2026-07-28 22:55:16.619
