timestamp,display_id,label,direction,is_transition
2026-07-28 22:54:53.755,car_ID_7,car,Potsdam (kein Wechsel),False
2026-07-28 22:54:55.116,car_ID_9,car,Potsdam (kein Wechsel),False
2026-07-28 22:54:56.392,car_ID_1,car,Dresden (kein Wechsel),False
2026-07-28 22:54:56.427,car_ID_2,car,Dresden (kein Wechsel),False
2026-07-28 22:54:59.198,car_ID_12,car,Potsdam (kein Wechsel),False
2026-07-28 22:54:59.478,car_ID_6,car,Berlin->Dresden,True
2026-07-28 22:55:01.384,car_ID_5,car,Berlin->Dresden,True
2026-07-28 22:55:02.816,car_ID_4,car,Berlin->Dresden,True
2026-07-28 22:55:03.911,car_ID_11,car,Berlin (kein Wechsel),False
2026-07-28 22:55:04.483,car_ID_8,car,Berlin (kein Wechsel),False
2026-07-28 22:55:05.043,car_ID_15,car,Dresden (kein Wechsel),False
2026-07-28 22:55:05.585,car_ID_16,car,Dresden (kein Wechsel),False
2026-07-28 22:55:05.876,car_ID_18,car,Berlin (kein Wechsel),False
2026-07-28 22:55:06.240,truck_ID_1,truck,Dresden (kein Wechsel),False
2026-07-28 22:55:07.888,car_ID_14,car,Potsdam->Berlin,True
2026-07-28 22:55:07.888,car_ID_20,car,Dresden->Berlin,True
2026-07-28 22:55:08.489,car_ID_13,car,Potsdam->Berlin,True
2026-07-28 22:55:09.282,car_ID_21,car,Dresden (kein Wechsel),False
2026-07-28 22:55:09.747,car_ID_19,car,Potsdam->Berlin,True
2026-07-28 22:55:10.504,car_ID_25,car,Berlin (kein Wechsel),False
2026-07-28 22:55:10.817,car_ID_23,car,Potsdam->Berlin,True
2026-07-28 22:55:12.821,car_ID_22,car,Dresden (kein Wechsel),False
2026-07-28 22:55:13.375,car_ID_17,car,Potsdam->Dresden,True
2026-07-28 22:55:14.633,car_ID_26,car,Potsdam->Dresden,True
2026-07-28 22:55:16.074,car_ID_27,car,Potsdam->Dresden,True
2026-07-28 22:55:16.074,car_ID_31,car,Dresden (kein Wechsel),False
2026-07-28 22:55:16.619,car_ID_30,car,Dresden (kein Wechsel),False
2026-07-28 22:55:18.808,car_ID_33,car,Dresden (kein Wechsel),False
2026-07-28 22:55:19.824,car_ID_32,car,Dresden (kein Wechsel),False
2026-07-28 22:55:22.084,car_ID_29,car,Potsdam->Dresden,True
2026-07-28 22:55:22.247,car_ID_36,car,Dresden (kein Wechsel),False
2026-07-28 22:55:22.283,car_ID_24,car,Berlin (kein Wechsel),False
2026-07-28 22:55:22.721,car_ID_28,car,Berlin (kein Wechsel),False
2026-07-28 22:55:24.328,car_ID_37,car,Berlin (kein Wechsel),False
