timestamp,display_id,label,direction,is_transition
2026-07-20 13:22:08.987,person_ID_3,person,Problem (kein Wechsel),False
2026-07-20 13:22:10.534,person_ID_4,person,Problem (kein Wechsel),False
2026-07-20 13:22:10.827,person_ID_5,person,Problem (kein Wechsel),False
2026-07-20 13:22:15.491,person_ID_6,person,Problem (kein Wechsel),False
2026-07-20 13:22:25.951,person_ID_7,person,Problem (kein Wechsel),False
2026-07-20 13:22:31.084,person_ID_8,person,Problem (kein Wechsel),False
2026-07-20 13:22:33.324,person_ID_9,person,Problem (kein Wechsel),False
2026-07-20 13:22:43.355,person_ID_1,person,Problem->Uni,True
2026-07-20 13:22:45.719,person_ID_10,person,Uni (kein Wechsel),False
2026-07-20 13:22:45.787,bicycle_ID_1,bicycle,Uni (kein Wechsel),False
2026-07-20 13:22:46.328,bicycle_ID_2,bicycle,Uni (kein Wechsel),False
2026-07-20 13:22:46.717,person_ID_12,person,Uni (kein Wechsel),False
2026-07-20 13:22:48.260,person_ID_11,person,Problem (kein Wechsel),False
2026-07-20 13:22:48.381,bicycle_ID_3,bicycle,Problem (kein Wechsel),False
2026-07-20 13:22:48.814,person_ID_2,person,Problem->Uni,True
2026-07-20 13:22:50.313,person_ID_13,person,Problem (kein Wechsel),False
2026-07-20 13:22:50.557,person_ID_14,person,Uni (kein Wechsel),False
2026-07-20 13:22:51.351,person_ID_15,person,Uni (kein Wechsel),False
2026-07-20 13:22:56.691,person_ID_18,person,Mensa (kein Wechsel),False
2026-07-20 13:22:58.819,person_ID_17,person,Problem (kein Wechsel),False
2026-07-20 13:23:02.418,truck_ID_1,truck,Problem (kein Wechsel),False
2026-07-20 13:23:02.859,person_ID_20,person,Problem (kein Wechsel),False
2026-07-20 13:23:03.454,person_ID_19,person,Mensa (kein Wechsel),False
2026-07-20 13:23:05.126,truck_ID_3,truck,Problem (kein Wechsel),False
2026-07-20 13:23:05.756,person_ID_21,person,Mensa (kein Wechsel),False
2026-07-20 13:23:06.754,truck_ID_2,truck,Problem->Uni,True
2026-07-20 13:23:08.049,person_ID_22,person,Problem (kein Wechsel),False
2026-07-20 13:23:08.754,person_ID_23,person,Problem (kein Wechsel),False
2026-07-20 13:23:08.850,person_ID_16,person,Uni (kein Wechsel),False
2026-07-20 13:23:14.313,car_ID_1,car,Uni (kein Wechsel),False
2026-07-20 13:23:15.855,person_ID_24,person,Problem (kein Wechsel),False
2026-07-20 13:23:16.453,car_ID_2,car,Uni (kein Wechsel),False
2026-07-20 13:23:16.485,person_ID_25,person,Problem (kein Wechsel),False
2026-07-20 13:23:19.426,person_ID_26,person,Problem (kein Wechsel),False
2026-07-20 13:23:19.755,car_ID_3,car,Uni (kein Wechsel),False
2026-07-20 13:23:22.193,car_ID_4,car,Uni (kein Wechsel),False
2026-07-20 13:23:23.320,person_ID_27,person,Problem (kein Wechsel),False
2026-07-20 13:23:24.721,person_ID_28,person,Problem (kein Wechsel),False
2026-07-20 13:23:27.347,car_ID_5,car,Uni (kein Wechsel),False
2026-07-20 13:23:29.855,person_ID_29,person,Problem (kein Wechsel),False
2026-07-20 13:23:30.546,person_ID_30,person,Problem (kein Wechsel),False
2026-07-20 13:23:30.660,car_ID_6,car,Uni (kein Wechsel),False
2026-07-20 13:23:32.382,person_ID_31,person,Problem (kein Wechsel),False
2026-07-20 13:23:34.016,person_ID_32,person,Problem (kein Wechsel),False
2026-07-20 13:23:35.451,car_ID_7,car,Uni (kein Wechsel),False
2026-07-20 13:23:37.051,car_ID_8,car,Uni (kein Wechsel),False
2026-07-20 13:23:37.119,person_ID_33,person,Problem (kein Wechsel),False
2026-07-20 13:23:43.487,person_ID_34,person,Problem (kein Wechsel),False
