display_id,kind,track_id,label,start_x,start_y,end_x,end_y,avg_confidence,first_timestamp,last_timestamp
bicycle_ID_1,FLUSH,2,bicycle,521,537,516,537,0.4866,2026-07-19 21:05:51.142,2026-07-19 21:05:51.571
person_ID_1,FLUSH,1,person,534,510,461,511,0.6013,2026-07-19 21:05:50.978,2026-07-19 21:05:51.729
bicycle_ID_2,FLUSH,3,bicycle,48,456,95,472,0.4248,2026-07-19 21:06:01.765,2026-07-19 21:06:02.667
person_ID_2,FLUSH,3,person,124,462,241,451,0.4303,2026-07-19 21:06:02.890,2026-07-19 21:06:04.450
person_ID_3,FLUSH,4,person,312,449,312,449,0.3422,2026-07-19 21:06:04.692,2026-07-19 21:06:05.160
person_ID_5,FLUSH,6,person,596,437,596,437,0.4634,2026-07-19 21:06:07.324,2026-07-19 21:06:07.324
bicycle_ID_3,FLUSH,6,bicycle,579,455,762,440,0.3906,2026-07-19 21:06:07.190,2026-07-19 21:06:09.069
person_ID_4,FLUSH,5,person,390,453,780,425,0.4962,2026-07-19 21:06:05.378,2026-07-19 21:06:09.373
person_ID_6,FLUSH,6,person,795,427,878,412,0.3879,2026-07-19 21:06:09.437,2026-07-19 21:06:11.045
person_ID_7,FLUSH,7,person,899,406,939,406,0.4072,2026-07-19 21:06:10.854,2026-07-19 21:06:11.902
bicycle_ID_4,FLUSH,5,bicycle,844,433,1005,403,0.4379,2026-07-19 21:06:09.989,2026-07-19 21:06:12.506
car_ID_1,FLUSH,8,car,998,459,369,516,0.7430,2026-07-19 21:07:12.540,2026-07-19 21:07:14.736
car_ID_2,FLUSH,9,car,120,513,68,513,0.3597,2026-07-19 21:07:14.938,2026-07-19 21:07:15.640
bicycle_ID_5,FLUSH,11,bicycle,969,487,865,503,0.4994,2026-07-19 21:07:36.536,2026-07-19 21:07:37.096
person_ID_8,FLUSH,10,person,996,461,850,486,0.5189,2026-07-19 21:07:36.405,2026-07-19 21:07:37.512
bicycle_ID_6,FLUSH,13,bicycle,770,518,754,521,0.4393,2026-07-19 21:07:37.372,2026-07-19 21:07:37.874
person_ID_9,FLUSH,11,person,815,490,729,503,0.5251,2026-07-19 21:07:37.180,2026-07-19 21:07:37.981
person_ID_10,FLUSH,14,person,587,523,573,523,0.5097,2026-07-19 21:07:38.021,2026-07-19 21:07:38.525
car_ID_3,FLUSH,15,car,108,496,134,492,0.3194,2026-07-19 21:09:52.652,2026-07-19 21:09:53.251
car_ID_5,FLUSH,17,car,341,364,341,364,0.3244,2026-07-19 21:09:53.444,2026-07-19 21:09:53.912
car_ID_4,FLUSH,16,car,371,484,1009,424,0.7423,2026-07-19 21:09:53.435,2026-07-19 21:09:56.168
car_ID_7,FLUSH,19,car,543,440,543,440,0.3066,2026-07-19 21:10:20.696,2026-07-19 21:10:21.153
car_ID_8,FLUSH,20,car,91,497,215,487,0.5218,2026-07-19 21:10:21.555,2026-07-19 21:10:22.592
car_ID_6,FLUSH,18,car,86,495,1022,406,0.7095,2026-07-19 21:10:19.217,2026-07-19 21:10:23.346
car_ID_9,FLUSH,21,car,366,479,1021,411,0.7627,2026-07-19 21:10:22.626,2026-07-19 21:10:25.758
