display_id,kind,track_id,label,start_x,start_y,end_x,end_y,avg_confidence,first_timestamp,last_timestamp
person_ID_1,FLUSH,2,person,80,375,85,376,0.3836,2026-07-18 18:42:00.468,2026-07-18 18:42:01.037
person_ID_2,FLUSH,3,person,98,381,131,381,0.3674,2026-07-18 18:42:00.702,2026-07-18 18:42:03.039
car_ID_2,FLUSH,5,car,1078,422,590,468,0.6152,2026-07-18 18:42:02.036,2026-07-18 18:42:04.270
car_ID_3,FLUSH,6,car,1016,436,579,469,0.5058,2026-07-18 18:42:02.602,2026-07-18 18:42:04.304
truck_ID_1,FLUSH,5,truck,1017,436,579,470,0.6384,2026-07-18 18:42:02.566,2026-07-18 18:42:04.766
truck_ID_2,FLUSH,6,truck,1006,438,416,468,0.6136,2026-07-18 18:42:02.671,2026-07-18 18:42:05.301
car_ID_4,FLUSH,8,car,71,450,71,450,0.3565,2026-07-18 18:42:06.505,2026-07-18 18:42:06.969
car_ID_1,FLUSH,1,car,342,355,342,355,0.3534,2026-07-18 18:41:30.257,2026-07-18 18:42:08.269
bicycle_ID_1,FLUSH,4,bicycle,337,385,343,385,0.3799,2026-07-18 18:42:08.843,2026-07-18 18:42:09.242
motorcycle_ID_1,FLUSH,11,motorcycle,1051,486,892,506,0.4873,2026-07-18 18:42:10.339,2026-07-18 18:42:10.970
bicycle_ID_3,FLUSH,13,bicycle,1069,480,959,497,0.4068,2026-07-18 18:42:10.703,2026-07-18 18:42:11.235
person_ID_3,FLUSH,4,person,100,384,415,379,0.5272,2026-07-18 18:42:01.402,2026-07-18 18:42:11.675
motorcycle_ID_2,FLUSH,13,motorcycle,1056,478,940,499,0.4314,2026-07-18 18:42:10.375,2026-07-18 18:42:11.773
motorcycle_ID_3,FLUSH,15,motorcycle,1036,487,733,522,0.5073,2026-07-18 18:42:10.934,2026-07-18 18:42:12.002
motorcycle_ID_5,FLUSH,11,motorcycle,530,527,530,527,0.4242,2026-07-18 18:42:12.105,2026-07-18 18:42:12.105
bicycle_ID_4,FLUSH,15,bicycle,1052,485,702,523,0.4345,2026-07-18 18:42:10.902,2026-07-18 18:42:12.575
motorcycle_ID_4,FLUSH,17,motorcycle,843,506,546,532,0.3550,2026-07-18 18:42:11.675,2026-07-18 18:42:12.573
person_ID_4,FLUSH,12,person,1063,467,485,518,0.6450,2026-07-18 18:42:10.339,2026-07-18 18:42:12.707
bicycle_ID_2,FLUSH,11,bicycle,1063,486,482,532,0.6148,2026-07-18 18:42:10.274,2026-07-18 18:42:12.738
person_ID_7,FLUSH,18,person,462,376,462,376,0.3151,2026-07-18 18:42:12.336,2026-07-18 18:42:12.804
bicycle_ID_5,FLUSH,17,bicycle,817,514,513,535,0.6224,2026-07-18 18:42:11.737,2026-07-18 18:42:13.136
person_ID_5,FLUSH,14,person,1068,460,509,515,0.7143,2026-07-18 18:42:10.803,2026-07-18 18:42:13.136
car_ID_6,FLUSH,19,car,1075,439,433,488,0.8002,2026-07-18 18:42:14.903,2026-07-18 18:42:17.806
car_ID_7,FLUSH,20,car,1074,450,449,507,0.8384,2026-07-18 18:42:18.202,2026-07-18 18:42:20.702
car_ID_5,FLUSH,9,car,342,355,343,355,0.3579,2026-07-18 18:42:09.808,2026-07-18 18:42:25.603
person_ID_6,FLUSH,16,person,419,378,982,357,0.5495,2026-07-18 18:42:11.170,2026-07-18 18:42:30.103
person_ID_8,FLUSH,21,person,751,372,1010,359,0.5033,2026-07-18 18:42:21.674,2026-07-18 18:42:30.235
person_ID_9,FLUSH,23,person,1028,362,1050,355,0.3465,2026-07-18 18:42:30.403,2026-07-18 18:42:32.435
car_ID_8,FLUSH,22,car,343,356,343,355,0.3481,2026-07-18 18:42:25.771,2026-07-18 18:42:32.770
person_ID_11,FLUSH,25,person,1085,359,1092,359,0.3762,2026-07-18 18:42:32.470,2026-07-18 18:42:33.136
person_ID_10,FLUSH,24,person,1044,360,1092,351,0.4102,2026-07-18 18:42:30.936,2026-07-18 18:42:34.140
bicycle_ID_6,FLUSH,28,bicycle,1013,465,641,486,0.5144,2026-07-18 18:42:38.635,2026-07-18 18:42:40.471
motorcycle_ID_6,FLUSH,28,motorcycle,1028,465,634,487,0.4691,2026-07-18 18:42:38.571,2026-07-18 18:42:40.976
motorcycle_ID_7,FLUSH,29,motorcycle,723,482,490,490,0.4278,2026-07-18 18:42:40.104,2026-07-18 18:42:41.142
bicycle_ID_8,FLUSH,30,bicycle,530,491,492,489,0.3369,2026-07-18 18:42:41.008,2026-07-18 18:42:41.605
bicycle_ID_7,FLUSH,29,bicycle,735,481,468,493,0.5055,2026-07-18 18:42:40.071,2026-07-18 18:42:41.705
person_ID_12,FLUSH,27,person,1060,454,396,485,0.5719,2026-07-18 18:42:38.370,2026-07-18 18:42:42.005
person_ID_13,FLUSH,31,person,1061,458,1022,462,0.3874,2026-07-18 18:42:42.771,2026-07-18 18:42:42.971
motorcycle_ID_9,FLUSH,32,motorcycle,1068,469,1063,469,0.5839,2026-07-18 18:42:43.403,2026-07-18 18:42:43.436
bicycle_ID_10,FLUSH,33,bicycle,948,488,902,493,0.5939,2026-07-18 18:42:44.071,2026-07-18 18:42:44.271
person_ID_14,FLUSH,32,person,1064,463,810,481,0.5041,2026-07-18 18:42:43.471,2026-07-18 18:42:44.671
motorcycle_ID_12,FLUSH,32,motorcycle,781,495,781,495,0.3743,2026-07-18 18:42:44.772,2026-07-18 18:42:44.772
motorcycle_ID_10,FLUSH,33,motorcycle,1057,475,854,495,0.6029,2026-07-18 18:42:43.504,2026-07-18 18:42:44.936
motorcycle_ID_11,FLUSH,35,motorcycle,925,492,708,499,0.4697,2026-07-18 18:42:44.204,2026-07-18 18:42:45.071
bicycle_ID_13,FLUSH,36,bicycle,591,494,591,494,0.3279,2026-07-18 18:42:45.204,2026-07-18 18:42:45.304
bicycle_ID_9,FLUSH,31,bicycle,1050,461,522,505,0.4266,2026-07-18 18:42:42.804,2026-07-18 18:42:45.471
bicycle_ID_12,FLUSH,32,bicycle,799,491,708,498,0.4369,2026-07-18 18:42:44.704,2026-07-18 18:42:45.536
person_ID_17,FLUSH,38,person,518,491,499,497,0.3574,2026-07-18 18:42:45.504,2026-07-18 18:42:45.604
motorcycle_ID_14,FLUSH,38,motorcycle,490,500,490,500,0.3315,2026-07-18 18:42:45.636,2026-07-18 18:42:45.671
person_ID_16,FLUSH,37,person,554,491,554,491,0.3244,2026-07-18 18:42:45.336,2026-07-18 18:42:45.808
