display_id,kind,track_id,label,start_x,start_y,end_x,end_y,avg_confidence,first_timestamp,last_timestamp
person_ID_1,FLUSH,1,person,170,456,170,456,0.3315,2026-07-25 18:12:39.787,2026-07-25 18:12:40.158
bicycle_ID_1,FLUSH,3,bicycle,907,450,738,484,0.5080,2026-07-25 18:12:42.044,2026-07-25 18:12:42.777
person_ID_3,FLUSH,4,person,292,408,349,383,0.4250,2026-07-25 18:12:42.111,2026-07-25 18:12:43.871
person_ID_4,FLUSH,5,person,910,430,451,509,0.6033,2026-07-25 18:12:42.112,2026-07-25 18:12:44.214
bicycle_ID_2,FLUSH,6,bicycle,890,453,427,529,0.5584,2026-07-25 18:12:42.142,2026-07-25 18:12:44.306
person_ID_5,FLUSH,7,person,377,355,377,355,0.3548,2026-07-25 18:12:44.809,2026-07-25 18:12:45.784
person_ID_6,FLUSH,8,person,585,356,590,355,0.4274,2026-07-25 18:12:50.743,2026-07-25 18:12:51.414
person_ID_7,FLUSH,9,person,619,351,619,351,0.3921,2026-07-25 18:12:52.012,2026-07-25 18:12:52.476
person_ID_2,FLUSH,2,person,235,447,755,348,0.5940,2026-07-25 18:12:40.697,2026-07-25 18:12:57.546
person_ID_8,FLUSH,11,person,738,343,817,335,0.5308,2026-07-25 18:12:56.840,2026-07-25 18:13:00.716
person_ID_9,FLUSH,12,person,819,338,859,327,0.4644,2026-07-25 18:12:59.980,2026-07-25 18:13:02.785
person_ID_10,FLUSH,13,person,849,331,932,327,0.4888,2026-07-25 18:13:01.380,2026-07-25 18:13:06.049
person_ID_11,FLUSH,14,person,942,323,951,322,0.3624,2026-07-25 18:13:06.245,2026-07-25 18:13:07.180
car_ID_1,FLUSH,15,car,917,411,343,490,0.7922,2026-07-25 18:13:07.710,2026-07-25 18:13:09.743
car_ID_2,FLUSH,17,car,922,416,340,483,0.8006,2026-07-25 18:13:29.279,2026-07-25 18:13:32.048
bicycle_ID_4,FLUSH,18,bicycle,860,451,860,451,0.3315,2026-07-25 18:13:48.284,2026-07-25 18:13:48.284
bicycle_ID_5,FLUSH,20,bicycle,787,472,652,492,0.5326,2026-07-25 18:13:48.577,2026-07-25 18:13:49.554
person_ID_12,FLUSH,18,person,913,437,457,505,0.5966,2026-07-25 18:13:48.045,2026-07-25 18:13:49.753
bicycle_ID_3,FLUSH,19,bicycle,897,453,455,523,0.6729,2026-07-25 18:13:48.110,2026-07-25 18:13:50.185
bicycle_ID_7,FLUSH,23,bicycle,820,474,607,506,0.4026,2026-07-25 18:13:51.980,2026-07-25 18:13:53.388
person_ID_13,FLUSH,21,person,909,442,457,506,0.5406,2026-07-25 18:13:51.521,2026-07-25 18:13:53.953
bicycle_ID_6,FLUSH,22,bicycle,884,463,458,525,0.5895,2026-07-25 18:13:51.653,2026-07-25 18:13:53.952
car_ID_3,FLUSH,24,car,939,406,387,471,0.8028,2026-07-25 18:13:52.447,2026-07-25 18:13:55.549
car_ID_4,FLUSH,25,car,144,474,56,478,0.4110,2026-07-25 18:13:55.784,2026-07-25 18:13:56.355
person_ID_14,FLUSH,25,person,31,504,31,504,0.3743,2026-07-25 18:13:56.594,2026-07-25 18:13:57.051
bicycle_ID_8,FLUSH,26,bicycle,14,445,94,438,0.5378,2026-07-25 18:13:56.948,2026-07-25 18:13:58.112
person_ID_16,FLUSH,29,person,490,412,490,412,0.4028,2026-07-25 18:14:00.384,2026-07-25 18:14:00.384
person_ID_15,FLUSH,28,person,417,421,441,414,0.3844,2026-07-25 18:13:59.915,2026-07-25 18:14:00.518
person_ID_17,FLUSH,30,person,610,395,653,389,0.4035,2026-07-25 18:14:01.217,2026-07-25 18:14:01.984
person_ID_18,FLUSH,31,person,705,388,705,388,0.3351,2026-07-25 18:14:01.952,2026-07-25 18:14:02.417
person_ID_19,FLUSH,32,person,738,382,738,382,0.3208,2026-07-25 18:14:02.214,2026-07-25 18:14:02.694
bicycle_ID_9,FLUSH,27,bicycle,273,432,776,390,0.5787,2026-07-25 18:13:58.917,2026-07-25 18:14:02.989
person_ID_21,FLUSH,34,person,804,376,804,376,0.4135,2026-07-25 18:14:02.859,2026-07-25 18:14:03.321
bicycle_ID_11,FLUSH,35,bicycle,850,383,850,383,0.3351,2026-07-25 18:14:03.250,2026-07-25 18:14:03.716
