timestamp,display_id,label,direction,is_transition
2026-07-19 20:11:37.112,car_ID_1,car,Potsdam (kein Wechsel),False
2026-07-19 20:11:38.385,car_ID_2,car,Potsdam (kein Wechsel),False
2026-07-19 20:11:41.092,car_ID_3,car,Berlin->Potsdam,True
2026-07-19 20:11:41.385,car_ID_4,car,Potsdam (kein Wechsel),False
2026-07-19 20:11:42.764,car_ID_5,car,Potsdam (kein Wechsel),False
2026-07-19 20:11:43.186,person_ID_1,person,Berlin (kein Wechsel),False
2026-07-19 20:11:45.243,car_ID_6,car,Potsdam (kein Wechsel),False
2026-07-19 20:11:46.123,car_ID_7,car,Potsdam (kein Wechsel),False
2026-07-19 20:11:47.684,car_ID_8,car,Potsdam (kein Wechsel),False
2026-07-19 20:11:50.196,bicycle_ID_1,bicycle,Berlin (kein Wechsel),False
2026-07-19 20:11:50.800,bicycle_ID_2,bicycle,Berlin (kein Wechsel),False
2026-07-19 20:11:51.295,person_ID_3,person,Berlin (kein Wechsel),False
2026-07-19 20:11:52.112,car_ID_10,car,Potsdam->Berlin,True
2026-07-19 20:11:52.523,bicycle_ID_3,bicycle,Berlin (kein Wechsel),False
2026-07-19 20:11:54.032,car_ID_9,car,Potsdam (kein Wechsel),False
2026-07-19 20:11:59.457,person_ID_2,person,Berlin (kein Wechsel),False
2026-07-19 20:12:00.922,person_ID_4,person,Berlin (kein Wechsel),False
2026-07-19 20:12:02.783,person_ID_5,person,Berlin (kein Wechsel),False
2026-07-19 20:12:06.394,car_ID_11,car,Potsdam (kein Wechsel),False
2026-07-19 20:12:09.254,car_ID_12,car,Potsdam (kein Wechsel),False
2026-07-19 20:12:11.045,car_ID_13,car,Potsdam (kein Wechsel),False
2026-07-19 20:12:12.543,person_ID_6,person,Berlin->Potsdam,True
2026-07-19 20:12:13.031,bicycle_ID_4,bicycle,Potsdam (kein Wechsel),False
2026-07-19 20:12:18.963,person_ID_8,person,Potsdam (kein Wechsel),False
2026-07-19 20:12:21.042,person_ID_10,person,Potsdam (kein Wechsel),False
2026-07-19 20:12:21.549,car_ID_14,car,Potsdam (kein Wechsel),False
2026-07-19 20:12:22.490,person_ID_9,person,Potsdam (kein Wechsel),False
2026-07-19 20:12:23.186,car_ID_15,car,Potsdam (kein Wechsel),False
2026-07-19 20:12:25.378,person_ID_11,person,Potsdam (kein Wechsel),False
2026-07-19 20:12:25.507,person_ID_7,person,Potsdam (kein Wechsel),False
2026-07-19 20:12:26.319,car_ID_16,car,Potsdam (kein Wechsel),False
2026-07-19 20:12:28.239,car_ID_17,car,Potsdam (kein Wechsel),False
2026-07-19 20:12:31.763,car_ID_18,car,Potsdam (kein Wechsel),False
2026-07-19 20:12:32.581,person_ID_13,person,Potsdam->Berlin,True
2026-07-19 20:12:34.663,person_ID_12,person,Potsdam->Berlin,True
2026-07-19 20:12:34.900,car_ID_19,car,Potsdam (kein Wechsel),False
2026-07-19 20:12:35.309,person_ID_15,person,Berlin (kein Wechsel),False
2026-07-19 20:12:35.850,car_ID_20,car,Berlin (kein Wechsel),False
2026-07-19 20:12:37.363,person_ID_14,person,Berlin (kein Wechsel),False
2026-07-19 20:12:39.165,person_ID_16,person,Berlin (kein Wechsel),False
2026-07-19 20:12:39.987,car_ID_21,car,Potsdam (kein Wechsel),False
2026-07-19 20:12:43.197,car_ID_22,car,Potsdam (kein Wechsel),False
2026-07-19 20:12:44.763,car_ID_23,car,Potsdam (kein Wechsel),False
2026-07-19 20:12:46.925,car_ID_24,car,Potsdam (kein Wechsel),False
2026-07-19 20:12:47.527,car_ID_25,car,Potsdam (kein Wechsel),False
2026-07-19 20:12:48.371,car_ID_26,car,Potsdam (kein Wechsel),False
2026-07-19 20:12:50.620,car_ID_27,car,Potsdam (kein Wechsel),False
2026-07-19 20:12:53.375,car_ID_28,car,Potsdam (kein Wechsel),False
2026-07-19 20:12:58.305,car_ID_29,car,Potsdam (kein Wechsel),False
2026-07-19 20:13:00.264,car_ID_30,car,Potsdam (kein Wechsel),False
2026-07-19 20:13:03.130,car_ID_31,car,Potsdam (kein Wechsel),False
2026-07-19 20:13:04.890,car_ID_32,car,Potsdam (kein Wechsel),False
2026-07-19 20:13:06.869,car_ID_33,car,Potsdam (kein Wechsel),False
2026-07-19 20:13:07.896,bicycle_ID_5,bicycle,Berlin (kein Wechsel),False
2026-07-19 20:13:09.790,person_ID_17,person,Berlin->Potsdam,True
2026-07-19 20:13:10.988,car_ID_34,car,Potsdam (kein Wechsel),False
2026-07-19 20:13:12.356,car_ID_35,car,Potsdam (kein Wechsel),False
2026-07-19 20:13:13.585,car_ID_36,car,Potsdam (kein Wechsel),False
2026-07-19 20:13:18.056,car_ID_37,car,Potsdam (kein Wechsel),False
2026-07-19 20:13:24.793,car_ID_38,car,Potsdam (kein Wechsel),False
2026-07-19 20:13:26.553,car_ID_39,car,Potsdam (kein Wechsel),False
2026-07-19 20:13:29.615,car_ID_40,car,Potsdam (kein Wechsel),False
2026-07-19 20:13:34.089,car_ID_41,car,Potsdam (kein Wechsel),False
2026-07-19 20:13:37.293,car_ID_42,car,Potsdam (kein Wechsel),False
2026-07-19 20:13:39.052,car_ID_43,car,Potsdam (kein Wechsel),False
2026-07-19 20:13:46.253,car_ID_45,car,Berlin (kein Wechsel),False
2026-07-19 20:13:46.622,car_ID_44,car,Potsdam (kein Wechsel),False
2026-07-19 20:13:48.555,car_ID_47,car,Potsdam (kein Wechsel),False
2026-07-19 20:13:48.688,car_ID_46,car,Berlin (kein Wechsel),False
2026-07-19 20:13:50.855,car_ID_48,car,Potsdam (kein Wechsel),False
2026-07-19 20:13:54.762,car_ID_49,car,Potsdam (kein Wechsel),False
2026-07-19 20:13:57.409,car_ID_50,car,Potsdam (kein Wechsel),False
2026-07-19 20:13:59.124,car_ID_51,car,Potsdam (kein Wechsel),False
2026-07-19 20:14:02.571,car_ID_52,car,Berlin->Potsdam,True
2026-07-19 20:14:02.802,car_ID_53,car,Potsdam (kein Wechsel),False
2026-07-19 20:14:08.402,car_ID_54,car,Potsdam (kein Wechsel),False
2026-07-19 20:14:12.252,car_ID_55,car,Potsdam (kein Wechsel),False
2026-07-19 20:15:03.331,car_ID_56,car,Potsdam->Berlin,True
2026-07-19 20:15:09.090,car_ID_57,car,Berlin->Potsdam,True
2026-07-19 20:15:09.930,car_ID_58,car,Potsdam (kein Wechsel),False
