display_id,kind,track_id,label,start_x,start_y,end_x,end_y,avg_confidence,first_timestamp,last_timestamp
person_ID_1,FLUSH,5,person,242,312,638,248,0.9012,2026-08-11 16:26:05.631,2026-08-11 16:26:06.679
person_ID_2,FLUSH,8,person,654,238,1203,457,0.8933,2026-08-11 16:26:07.738,2026-08-11 16:26:10.260
person_ID_4,FLUSH,12,person,1252,339,1252,339,0.4014,2026-08-11 16:26:10.810,2026-08-11 16:26:11.085
person_ID_3,FLUSH,11,person,1252,480,271,323,0.8742,2026-08-11 16:26:10.809,2026-08-11 16:26:13.084
person_ID_5,FLUSH,18,person,241,310,230,313,0.9083,2026-08-11 16:26:14.813,2026-08-11 16:26:21.136
person_ID_6,FLUSH,25,person,252,310,643,271,0.8434,2026-08-11 16:26:22.207,2026-08-11 16:26:23.548
person_ID_7,FLUSH,28,person,654,253,240,311,0.8830,2026-08-11 16:26:24.584,2026-08-11 16:26:25.822
person_ID_8,FLUSH,30,person,250,335,1166,553,0.9121,2026-08-11 16:26:27.328,2026-08-11 16:26:29.450
person_ID_9,FLUSH,33,person,1252,607,650,282,0.8653,2026-08-11 16:26:30.108,2026-08-11 16:26:33.329
person_ID_10,FINALIZE,37,person,653,210,243,348,0.8603,2026-08-11 16:26:33.910,2026-08-11 16:26:35.424
