display_id,kind,track_id,label,start_x,start_y,end_x,end_y,avg_confidence,first_timestamp,last_timestamp
car_ID_1,FLUSH,1,car,957,444,377,508,0.8356,2026-08-01 16:46:43.923,2026-08-01 16:46:45.623
motorcycle_ID_2,FLUSH,4,motorcycle,868,489,755,503,0.5678,2026-08-01 16:47:01.120,2026-08-01 16:47:01.654
bicycle_ID_1,FLUSH,3,bicycle,954,469,729,507,0.6644,2026-08-01 16:47:00.685,2026-08-01 16:47:01.721
motorcycle_ID_1,FLUSH,3,motorcycle,910,482,711,510,0.5861,2026-08-01 16:47:00.921,2026-08-01 16:47:02.221
bicycle_ID_3,FLUSH,7,bicycle,673,513,673,513,0.5490,2026-08-01 16:47:02.655,2026-08-01 16:47:02.655
bicycle_ID_2,FLUSH,4,bicycle,882,487,422,548,0.7828,2026-08-01 16:47:01.053,2026-08-01 16:47:02.753
person_ID_1,FLUSH,2,person,959,457,353,519,0.7479,2026-08-01 16:47:00.653,2026-08-01 16:47:02.985
motorcycle_ID_3,FLUSH,5,motorcycle,964,455,438,542,0.6999,2026-08-01 16:47:01.220,2026-08-01 16:47:03.924
person_ID_2,FLUSH,6,person,960,445,438,521,0.7117,2026-08-01 16:47:01.321,2026-08-01 16:47:03.924
person_ID_4,FLUSH,10,person,237,413,237,413,0.5177,2026-08-01 16:47:07.553,2026-08-01 16:47:08.021
motorcycle_ID_4,FLUSH,11,motorcycle,956,464,886,481,0.5534,2026-08-01 16:47:14.725,2026-08-01 16:47:15.324
person_ID_3,FLUSH,8,person,21,483,581,386,0.6525,2026-08-01 16:47:04.024,2026-08-01 16:47:17.021
bicycle_ID_4,FLUSH,11,bicycle,946,467,426,531,0.8067,2026-08-01 16:47:14.825,2026-08-01 16:47:18.087
person_ID_5,FLUSH,12,person,957,450,351,510,0.7248,2026-08-01 16:47:14.795,2026-08-01 16:47:18.386
person_ID_6,FLUSH,15,person,662,378,700,376,0.5434,2026-08-01 16:47:19.423,2026-08-01 16:47:20.690
person_ID_7,FLUSH,16,person,816,370,819,370,0.5610,2026-08-01 16:47:24.791,2026-08-01 16:47:24.890
person_ID_8,FLUSH,16,person,872,362,873,363,0.5222,2026-08-01 16:47:26.957,2026-08-01 16:47:27.025
