display_id,kind,track_id,label,start_x,start_y,end_x,end_y,avg_confidence,first_timestamp,last_timestamp
person_ID_1,FLUSH,1,person,181,571,357,691,0.8172,2026-07-20 15:12:06.998,2026-07-20 15:12:09.312
person_ID_4,FLUSH,34,person,1050,690,1051,690,0.4840,2026-07-20 15:12:17.702,2026-07-20 15:12:18.896
person_ID_5,FLUSH,46,person,264,422,265,421,0.5603,2026-07-20 15:12:26.627,2026-07-20 15:12:27.128
person_ID_2,FLUSH,2,person,426,439,268,387,0.8356,2026-07-20 15:12:06.999,2026-07-20 15:12:27.235
person_ID_6,FLUSH,50,person,1046,691,1047,692,0.4011,2026-07-20 15:12:31.531,2026-07-20 15:12:32.333
person_ID_8,FLUSH,57,person,1036,698,1037,699,0.3244,2026-07-20 15:12:41.732,2026-07-20 15:12:42.071
person_ID_9,FLUSH,59,person,1038,696,1034,696,0.3507,2026-07-20 15:12:43.501,2026-07-20 15:12:45.467
person_ID_7,FLUSH,56,person,736,356,736,356,0.4071,2026-07-20 15:12:41.092,2026-07-20 15:12:47.465
person_ID_11,FLUSH,65,person,1031,698,1030,693,0.5799,2026-07-20 15:12:47.500,2026-07-20 15:12:50.927
person_ID_10,FLUSH,62,person,268,384,182,647,0.8836,2026-07-20 15:12:47.105,2026-07-20 15:13:00.900
person_ID_12,FLUSH,66,person,736,355,736,356,0.3988,2026-07-20 15:12:47.768,2026-07-20 15:13:00.900
person_ID_13,FLUSH,72,person,1026,700,1016,692,0.5551,2026-07-20 15:12:58.167,2026-07-20 15:13:06.596
person_ID_16,FLUSH,84,person,377,696,126,663,0.8074,2026-07-20 15:13:03.607,2026-07-20 15:13:07.899
person_ID_14,FLUSH,79,person,736,356,736,356,0.4108,2026-07-20 15:13:01.135,2026-07-20 15:13:10.063
person_ID_17,FLUSH,92,person,736,356,736,356,0.4199,2026-07-20 15:13:10.838,2026-07-20 15:13:11.431
person_ID_19,FLUSH,95,person,109,666,104,666,0.6378,2026-07-20 15:13:12.636,2026-07-20 15:13:12.903
person_ID_18,FLUSH,93,person,736,356,735,355,0.3778,2026-07-20 15:13:11.707,2026-07-20 15:13:13.334
person_ID_20,FLUSH,96,person,106,658,105,691,0.4765,2026-07-20 15:13:12.797,2026-07-20 15:13:13.569
person_ID_21,FLUSH,99,person,736,354,736,356,0.3823,2026-07-20 15:13:13.636,2026-07-20 15:13:14.400
person_ID_22,FLUSH,106,person,309,700,135,664,0.5172,2026-07-20 15:13:18.772,2026-07-20 15:13:20.043
person_ID_24,FLUSH,109,person,736,356,735,355,0.3960,2026-07-20 15:13:19.371,2026-07-20 15:13:26.772
person_ID_26,FLUSH,133,person,368,681,368,681,0.4990,2026-07-20 15:13:28.599,2026-07-20 15:13:28.599
person_ID_23,FLUSH,107,person,426,681,365,680,0.8257,2026-07-20 15:13:18.900,2026-07-20 15:13:29.032
person_ID_15,FLUSH,80,person,151,653,263,389,0.8403,2026-07-20 15:13:01.898,2026-07-20 15:13:33.473
person_ID_3,FLUSH,3,person,1213,634,1246,668,0.7940,2026-07-20 15:12:06.999,2026-07-20 15:14:05.866
person_ID_28,FLUSH,156,person,219,700,27,522,0.7609,2026-07-20 15:14:13.867,2026-07-20 15:14:18.814
person_ID_29,FLUSH,160,person,28,525,265,382,0.8061,2026-07-20 15:14:19.672,2026-07-20 15:14:22.772
person_ID_30,FLUSH,165,person,261,371,260,371,0.6842,2026-07-20 15:14:31.868,2026-07-20 15:14:36.404
person_ID_25,FLUSH,117,person,1224,665,1226,639,0.8440,2026-07-20 15:13:23.165,2026-07-20 15:16:15.586
