display_id,kind,track_id,label,start_x,start_y,end_x,end_y,avg_confidence,first_timestamp,last_timestamp
car_ID_1,FLUSH,1,car,310,398,310,399,0.3405,2026-07-19 11:33:00.627,2026-07-19 11:33:03.904
motorcycle_ID_2,FLUSH,4,motorcycle,987,538,934,545,0.4812,2026-07-19 11:33:36.663,2026-07-19 11:33:36.932
bicycle_ID_1,FLUSH,3,bicycle,1014,533,935,545,0.5950,2026-07-19 11:33:36.432,2026-07-19 11:33:36.963
motorcycle_ID_1,FLUSH,3,motorcycle,993,535,922,547,0.3499,2026-07-19 11:33:36.595,2026-07-19 11:33:37.463
motorcycle_ID_4,FLUSH,7,motorcycle,824,562,807,562,0.3141,2026-07-19 11:33:37.567,2026-07-19 11:33:38.060
motorcycle_ID_3,FLUSH,5,motorcycle,986,525,690,556,0.6045,2026-07-19 11:33:37.566,2026-07-19 11:33:39.072
bicycle_ID_3,FLUSH,5,bicycle,1025,524,683,557,0.5548,2026-07-19 11:33:37.196,2026-07-19 11:33:39.570
bicycle_ID_2,FLUSH,4,bicycle,977,538,440,589,0.6743,2026-07-19 11:33:36.694,2026-07-19 11:33:39.735
bicycle_ID_4,FLUSH,8,bicycle,816,548,516,575,0.6092,2026-07-19 11:33:38.461,2026-07-19 11:33:39.831
person_ID_1,FLUSH,2,person,1018,508,360,558,0.6105,2026-07-19 11:33:36.432,2026-07-19 11:33:40.032
motorcycle_ID_6,FLUSH,9,motorcycle,577,572,516,574,0.3695,2026-07-19 11:33:39.636,2026-07-19 11:33:40.295
motorcycle_ID_5,FLUSH,8,motorcycle,883,540,485,577,0.4577,2026-07-19 11:33:38.160,2026-07-19 11:33:40.458
person_ID_2,FLUSH,6,person,1013,497,466,549,0.6817,2026-07-19 11:33:37.431,2026-07-19 11:33:40.537
bicycle_ID_5,FLUSH,10,bicycle,54,473,158,482,0.4295,2026-07-19 11:33:55.196,2026-07-19 11:33:55.964
person_ID_3,FLUSH,11,person,77,470,112,470,0.4337,2026-07-19 11:33:55.498,2026-07-19 11:33:55.964
bicycle_ID_6,FLUSH,12,bicycle,55,505,101,490,0.5436,2026-07-19 11:33:55.597,2026-07-19 11:33:55.996
bicycle_ID_7,FLUSH,11,bicycle,106,492,106,492,0.3386,2026-07-19 11:33:56.030,2026-07-19 11:33:56.030
motorcycle_ID_7,FLUSH,10,motorcycle,65,474,173,478,0.3805,2026-07-19 11:33:55.293,2026-07-19 11:33:56.060
motorcycle_ID_8,FLUSH,12,motorcycle,76,492,107,491,0.6238,2026-07-19 11:33:55.833,2026-07-19 11:33:56.096
motorcycle_ID_10,FLUSH,13,motorcycle,172,486,215,474,0.3877,2026-07-19 11:33:56.165,2026-07-19 11:33:56.393
person_ID_5,FLUSH,12,person,115,487,115,487,0.4064,2026-07-19 11:33:56.130,2026-07-19 11:33:56.597
person_ID_4,FLUSH,10,person,173,472,180,467,0.3772,2026-07-19 11:33:56.095,2026-07-19 11:33:56.632
motorcycle_ID_9,FLUSH,11,motorcycle,103,490,147,491,0.4477,2026-07-19 11:33:55.996,2026-07-19 11:33:56.794
person_ID_6,FLUSH,13,person,224,469,260,459,0.3907,2026-07-19 11:33:56.434,2026-07-19 11:33:57.169
person_ID_7,FLUSH,14,person,391,461,475,472,0.4115,2026-07-19 11:33:57.535,2026-07-19 11:33:58.197
person_ID_9,FLUSH,16,person,509,453,509,453,0.3066,2026-07-19 11:33:58.329,2026-07-19 11:33:58.803
person_ID_8,FLUSH,15,person,491,471,505,474,0.3494,2026-07-19 11:33:58.329,2026-07-19 11:33:58.867
person_ID_10,FLUSH,17,person,530,457,592,456,0.4435,2026-07-19 11:33:58.429,2026-07-19 11:33:59.333
person_ID_11,FLUSH,14,person,647,456,742,451,0.3167,2026-07-19 11:33:59.233,2026-07-19 11:33:59.867
motorcycle_ID_12,FLUSH,18,motorcycle,734,460,734,460,0.3493,2026-07-19 11:33:59.897,2026-07-19 11:33:59.897
bicycle_ID_8,FLUSH,14,bicycle,483,481,873,464,0.4698,2026-07-19 11:33:58.232,2026-07-19 11:34:00.872
bicycle_ID_9,FLUSH,19,bicycle,809,465,914,455,0.4154,2026-07-19 11:34:00.396,2026-07-19 11:34:01.233
motorcycle_ID_11,FLUSH,14,motorcycle,455,479,877,461,0.3642,2026-07-19 11:33:57.996,2026-07-19 11:34:01.361
motorcycle_ID_14,FLUSH,20,motorcycle,981,452,987,449,0.6274,2026-07-19 11:34:01.801,2026-07-19 11:34:01.865
bicycle_ID_10,FLUSH,20,bicycle,938,456,990,449,0.3569,2026-07-19 11:34:01.428,2026-07-19 11:34:02.370
motorcycle_ID_13,FLUSH,19,motorcycle,797,466,1032,439,0.4878,2026-07-19 11:34:00.363,2026-07-19 11:34:02.434
person_ID_12,FLUSH,18,person,750,446,1009,423,0.5628,2026-07-19 11:33:59.932,2026-07-19 11:34:02.564
car_ID_2,FLUSH,19,car,1034,429,1036,428,0.4249,2026-07-19 11:34:02.466,2026-07-19 11:34:02.960
motorcycle_ID_1,FINALIZE,5,motorcycle,860,457,860,457,0.3173,2026-07-19 11:35:34.529,2026-07-19 11:35:34.529
motorcycle_ID_2,FINALIZE,4,motorcycle,860,457,860,457,0.3173,2026-07-19 11:35:34.537,2026-07-19 11:35:34.581
person_ID_1,FINALIZE,1,person,862,435,862,435,0.6167,2026-07-19 11:35:34.529,2026-07-19 11:35:34.581
person_ID_2,FINALIZE,2,person,1017,416,1017,416,0.4598,2026-07-19 11:35:34.529,2026-07-19 11:35:34.581
bicycle_ID_1,FINALIZE,3,bicycle,1019,437,1019,437,0.3814,2026-07-19 11:35:34.529,2026-07-19 11:35:34.581
bicycle_ID_2,FINALIZE,4,bicycle,860,457,860,457,0.3351,2026-07-19 11:35:34.529,2026-07-19 11:35:34.529
bicycle_ID_3,FINALIZE,5,bicycle,860,457,860,457,0.3351,2026-07-19 11:35:34.538,2026-07-19 11:35:34.581
