timestamp,display_id,label,direction,is_transition
2026-07-19 11:33:03.904,car_ID_1,car,Potsdam (kein Wechsel),False
2026-07-19 11:33:36.932,motorcycle_ID_2,motorcycle,Berlin (kein Wechsel),False
2026-07-19 11:33:36.963,bicycle_ID_1,bicycle,Berlin (kein Wechsel),False
2026-07-19 11:33:37.463,motorcycle_ID_1,motorcycle,Berlin (kein Wechsel),False
2026-07-19 11:33:38.060,motorcycle_ID_4,motorcycle,Berlin (kein Wechsel),False
2026-07-19 11:33:39.072,motorcycle_ID_3,motorcycle,Berlin (kein Wechsel),False
2026-07-19 11:33:39.570,bicycle_ID_3,bicycle,Berlin (kein Wechsel),False
2026-07-19 11:33:39.735,bicycle_ID_2,bicycle,Berlin->Potsdam,True
2026-07-19 11:33:39.831,bicycle_ID_4,bicycle,Berlin->Potsdam,True
2026-07-19 11:33:40.032,person_ID_1,person,Berlin->Potsdam,True
2026-07-19 11:33:40.295,motorcycle_ID_6,motorcycle,Potsdam (kein Wechsel),False
2026-07-19 11:33:40.458,motorcycle_ID_5,motorcycle,Berlin->Potsdam,True
2026-07-19 11:33:40.537,person_ID_2,person,Berlin->Potsdam,True
2026-07-19 11:33:55.964,bicycle_ID_5,bicycle,Potsdam (kein Wechsel),False
2026-07-19 11:33:55.964,person_ID_3,person,Potsdam (kein Wechsel),False
2026-07-19 11:33:55.996,bicycle_ID_6,bicycle,Potsdam (kein Wechsel),False
2026-07-19 11:33:56.030,bicycle_ID_7,bicycle,Potsdam (kein Wechsel),False
2026-07-19 11:33:56.060,motorcycle_ID_7,motorcycle,Potsdam (kein Wechsel),False
2026-07-19 11:33:56.096,motorcycle_ID_8,motorcycle,Potsdam (kein Wechsel),False
2026-07-19 11:33:56.393,motorcycle_ID_10,motorcycle,Potsdam (kein Wechsel),False
2026-07-19 11:33:56.597,person_ID_5,person,Potsdam (kein Wechsel),False
2026-07-19 11:33:56.632,person_ID_4,person,Potsdam (kein Wechsel),False
2026-07-19 11:33:56.794,motorcycle_ID_9,motorcycle,Potsdam (kein Wechsel),False
2026-07-19 11:33:57.169,person_ID_6,person,Potsdam (kein Wechsel),False
2026-07-19 11:33:58.197,person_ID_7,person,Potsdam (kein Wechsel),False
2026-07-19 11:33:58.803,person_ID_9,person,Potsdam (kein Wechsel),False
2026-07-19 11:33:58.867,person_ID_8,person,Potsdam (kein Wechsel),False
2026-07-19 11:33:59.333,person_ID_10,person,Potsdam->Berlin,True
2026-07-19 11:33:59.867,person_ID_11,person,Berlin (kein Wechsel),False
2026-07-19 11:33:59.897,motorcycle_ID_12,motorcycle,Berlin (kein Wechsel),False
2026-07-19 11:34:00.872,bicycle_ID_8,bicycle,Potsdam->Berlin,True
2026-07-19 11:34:01.233,bicycle_ID_9,bicycle,Berlin (kein Wechsel),False
2026-07-19 11:34:01.361,motorcycle_ID_11,motorcycle,Potsdam->Berlin,True
2026-07-19 11:34:01.865,motorcycle_ID_14,motorcycle,Berlin (kein Wechsel),False
2026-07-19 11:34:02.370,bicycle_ID_10,bicycle,Berlin (kein Wechsel),False
2026-07-19 11:34:02.434,motorcycle_ID_13,motorcycle,Berlin (kein Wechsel),False
2026-07-19 11:34:02.564,person_ID_12,person,Berlin (kein Wechsel),False
2026-07-19 11:34:02.960,car_ID_2,car,Berlin (kein Wechsel),False
2026-07-19 11:35:34.529,motorcycle_ID_1,motorcycle,Berlin (kein Wechsel),False
2026-07-19 11:35:34.581,motorcycle_ID_2,motorcycle,Berlin (kein Wechsel),False
2026-07-19 11:35:34.581,person_ID_1,person,Berlin (kein Wechsel),False
2026-07-19 11:35:34.581,person_ID_2,person,Berlin (kein Wechsel),False
2026-07-19 11:35:34.581,bicycle_ID_1,bicycle,Berlin (kein Wechsel),False
2026-07-19 11:35:34.529,bicycle_ID_2,bicycle,Berlin (kein Wechsel),False
2026-07-19 11:35:34.581,bicycle_ID_3,bicycle,Berlin (kein Wechsel),False
