display_id,kind,track_id,label,start_x,start_y,end_x,end_y,avg_confidence,first_timestamp,last_timestamp
car_ID_1,FLUSH,1,car,52,477,976,403,0.8415,2026-08-01 07:10:14.784,2026-08-01 07:10:18.381
car_ID_2,FLUSH,2,car,447,467,969,407,0.8308,2026-08-01 07:11:21.988,2026-08-01 07:11:23.919
car_ID_3,FLUSH,3,car,45,465,857,418,0.7856,2026-08-01 07:11:24.352,2026-08-01 07:11:26.817
truck_ID_1,FLUSH,3,truck,582,444,875,416,0.6102,2026-08-01 07:11:25.952,2026-08-01 07:11:27.085
truck_ID_2,FLUSH,4,truck,606,441,952,399,0.6312,2026-08-01 07:11:26.017,2026-08-01 07:11:27.385
car_ID_4,FLUSH,4,car,580,444,976,390,0.5845,2026-08-01 07:11:25.952,2026-08-01 07:11:28.056
car_ID_5,FLUSH,5,car,53,488,975,405,0.8074,2026-08-01 07:11:26.718,2026-08-01 07:11:29.757
car_ID_6,FLUSH,6,car,49,466,187,450,0.5949,2026-08-01 07:12:26.031,2026-08-01 07:12:26.630
bus_ID_1,FLUSH,6,bus,922,399,927,398,0.5759,2026-08-01 07:12:28.362,2026-08-01 07:12:28.393
truck_ID_3,FLUSH,6,truck,330,446,952,396,0.6741,2026-08-01 07:12:26.891,2026-08-01 07:12:28.591
car_ID_7,FLUSH,9,car,70,483,974,408,0.8125,2026-08-01 07:13:59.196,2026-08-01 07:14:02.464
car_ID_8,FLUSH,10,car,73,497,88,495,0.5672,2026-08-01 07:14:39.901,2026-08-01 07:14:40.434
car_ID_9,FLUSH,11,car,327,484,967,418,0.8610,2026-08-01 07:14:40.434,2026-08-01 07:14:42.005
car_ID_12,FLUSH,14,car,66,494,66,494,0.5596,2026-08-01 07:15:16.638,2026-08-01 07:15:17.105
car_ID_10,FLUSH,12,car,984,351,942,332,0.6035,2026-08-01 07:15:12.932,2026-08-01 07:15:17.235
car_ID_11,FLUSH,13,car,52,487,971,408,0.8440,2026-08-01 07:15:16.303,2026-08-01 07:15:20.300
car_ID_13,FLUSH,17,car,957,335,958,335,0.5311,2026-08-01 07:15:24.601,2026-08-01 07:15:24.734
car_ID_14,FLUSH,18,car,962,339,962,339,0.5097,2026-08-01 07:15:26.265,2026-08-01 07:15:26.265
car_ID_15,FLUSH,20,car,54,483,974,400,0.8042,2026-08-01 07:15:35.404,2026-08-01 07:15:39.033
car_ID_16,FLUSH,21,car,967,455,393,519,0.8878,2026-08-01 07:15:37.301,2026-08-01 07:15:39.871
car_ID_17,FLUSH,22,car,75,504,971,407,0.8308,2026-08-01 07:17:15.474,2026-08-01 07:17:19.108
car_ID_18,FLUSH,23,car,432,468,969,411,0.7832,2026-08-01 07:18:13.980,2026-08-01 07:18:15.779
car_ID_19,FLUSH,24,car,968,405,942,424,0.6535,2026-08-01 07:19:22.817,2026-08-01 07:19:23.017
truck_ID_4,FLUSH,24,truck,926,428,921,429,0.5252,2026-08-01 07:19:23.149,2026-08-01 07:19:23.181
bus_ID_2,FLUSH,24,bus,908,430,407,481,0.8280,2026-08-01 07:19:23.281,2026-08-01 07:19:26.115
