display_id,kind,track_id,label,start_x,start_y,end_x,end_y,avg_confidence,first_timestamp,last_timestamp
person_ID_2,FLUSH,2,person,736,357,736,351,0.4676,2026-07-20 13:47:10.137,2026-07-20 13:47:19.274
person_ID_1,FLUSH,1,person,687,437,1226,632,0.8284,2026-07-20 13:47:10.137,2026-07-20 13:47:21.792
person_ID_3,FLUSH,39,person,736,354,735,356,0.5091,2026-07-20 13:47:19.408,2026-07-20 13:47:31.489
person_ID_4,FLUSH,1,person,1201,640,277,396,0.8079,2026-07-20 13:47:28.831,2026-07-20 13:47:41.278
person_ID_6,FLUSH,56,person,273,393,23,499,0.8398,2026-07-20 13:47:44.542,2026-07-20 13:47:48.173
person_ID_5,FLUSH,48,person,736,356,736,355,0.5206,2026-07-20 13:47:34.100,2026-07-20 13:47:59.524
person_ID_7,FLUSH,56,person,38,503,749,363,0.7770,2026-07-20 13:47:52.634,2026-07-20 13:48:06.271
person_ID_8,FLUSH,77,person,736,354,735,355,0.5028,2026-07-20 13:48:02.692,2026-07-20 13:48:15.470
person_ID_10,FLUSH,91,person,735,356,736,348,0.4762,2026-07-20 13:48:16.879,2026-07-20 13:48:24.194
person_ID_9,FLUSH,85,person,782,350,1212,643,0.8232,2026-07-20 13:48:11.380,2026-07-20 13:48:27.377
person_ID_12,FLUSH,41,person,1227,648,1227,648,0.3301,2026-07-20 13:48:27.392,2026-07-20 13:48:27.895
person_ID_14,FLUSH,85,person,1247,648,1247,648,0.4277,2026-07-20 13:48:33.302,2026-07-20 13:48:33.459
person_ID_11,FLUSH,105,person,735,352,735,355,0.5315,2026-07-20 13:48:24.535,2026-07-20 13:48:36.688
person_ID_15,FLUSH,124,person,736,353,735,352,0.5102,2026-07-20 13:48:37.486,2026-07-20 13:48:40.006
person_ID_16,FLUSH,127,person,735,331,736,357,0.5060,2026-07-20 13:48:41.765,2026-07-20 13:48:42.331
person_ID_17,FLUSH,131,person,735,355,735,354,0.4336,2026-07-20 13:48:42.982,2026-07-20 13:48:44.297
person_ID_18,FLUSH,137,person,735,355,735,355,0.5119,2026-07-20 13:48:46.212,2026-07-20 13:48:49.778
person_ID_13,FLUSH,116,person,1258,639,733,410,0.7799,2026-07-20 13:48:32.875,2026-07-20 13:48:52.737
person_ID_20,FLUSH,153,person,735,355,736,347,0.5345,2026-07-20 13:48:53.291,2026-07-20 13:48:57.517
person_ID_21,FLUSH,159,person,735,355,735,355,0.4642,2026-07-20 13:48:58.351,2026-07-20 13:49:03.545
person_ID_22,FLUSH,170,person,736,355,736,354,0.5715,2026-07-20 13:49:03.963,2026-07-20 13:49:11.031
person_ID_23,FLUSH,187,person,736,355,734,355,0.5590,2026-07-20 13:49:11.474,2026-07-20 13:49:17.927
person_ID_24,FLUSH,197,person,736,354,736,350,0.5572,2026-07-20 13:49:18.443,2026-07-20 13:49:24.105
person_ID_26,FLUSH,219,person,169,700,95,668,0.7562,2026-07-20 13:49:28.140,2026-07-20 13:49:28.923
person_ID_19,FLUSH,148,person,734,356,834,335,0.7715,2026-07-20 13:48:50.341,2026-07-20 13:49:32.157
person_ID_27,FLUSH,236,person,88,649,26,490,0.8548,2026-07-20 13:49:37.232,2026-07-20 13:49:40.841
person_ID_25,FLUSH,207,person,735,354,735,356,0.5339,2026-07-20 13:49:24.475,2026-07-20 13:49:51.794
person_ID_29,FLUSH,274,person,736,356,735,354,0.5225,2026-07-20 13:49:52.598,2026-07-20 13:49:56.783
person_ID_28,FINALIZE,256,person,837,321,889,409,0.8240,2026-07-20 13:49:44.008,2026-07-20 13:50:06.287
person_ID_30,FINALIZE,283,person,735,354,736,356,0.5639,2026-07-20 13:49:57.194,2026-07-20 13:50:06.287
