timestamp,display_id,label,direction,is_transition
2026-08-05 08:59:46.101,car_ID_1,car,Potsdam (kein Wechsel),False
2026-08-05 08:59:49.237,car_ID_2,car,Potsdam->Berlin,True
2026-08-05 08:59:58.680,person_ID_1,person,Berlin->Potsdam,True
2026-08-05 08:59:59.282,bicycle_ID_1,bicycle,Berlin->Potsdam,True
2026-08-05 09:00:17.326,car_ID_3,car,Berlin (kein Wechsel),False
2026-08-05 09:00:17.326,car_ID_4,car,Berlin (kein Wechsel),False
2026-08-05 09:00:17.825,truck_ID_1,truck,Berlin (kein Wechsel),False
2026-08-05 09:00:19.259,truck_ID_2,truck,Berlin->Potsdam,True
2026-08-05 09:01:12.402,motorcycle_ID_1,motorcycle,Berlin (kein Wechsel),False
2026-08-05 09:01:13.267,motorcycle_ID_2,motorcycle,Potsdam (kein Wechsel),False
2026-08-05 09:01:13.801,bicycle_ID_2,bicycle,Berlin->Potsdam,True
2026-08-05 09:01:13.834,person_ID_2,person,Berlin->Potsdam,True
2026-08-05 09:01:19.602,car_ID_5,car,Berlin->Potsdam,True
2026-08-05 09:01:49.168,bicycle_ID_4,bicycle,Berlin (kein Wechsel),False
2026-08-05 09:01:49.204,motorcycle_ID_4,motorcycle,Berlin (kein Wechsel),False
2026-08-05 09:01:49.669,person_ID_3,person,Berlin (kein Wechsel),False
2026-08-05 09:01:50.604,bicycle_ID_5,bicycle,Berlin (kein Wechsel),False
2026-08-05 09:01:50.737,motorcycle_ID_3,motorcycle,Berlin->Potsdam,True
2026-08-05 09:01:50.737,motorcycle_ID_5,motorcycle,Berlin->Potsdam,True
2026-08-05 09:01:50.835,bicycle_ID_3,bicycle,Berlin->Potsdam,True
2026-08-05 09:01:51.569,person_ID_4,person,Berlin->Potsdam,True
2026-08-05 09:02:12.275,motorcycle_ID_6,motorcycle,Potsdam (kein Wechsel),False
2026-08-05 09:02:14.108,bicycle_ID_6,bicycle,Potsdam (kein Wechsel),False
2026-08-05 09:02:15.639,motorcycle_ID_7,motorcycle,Potsdam->Berlin,True
2026-08-05 09:02:15.910,person_ID_5,person,Potsdam->Berlin,True
2026-08-05 09:02:16.441,person_ID_6,person,Berlin (kein Wechsel),False
2026-08-05 09:02:16.806,bicycle_ID_7,bicycle,Berlin (kein Wechsel),False
2026-08-05 09:02:22.874,person_ID_7,person,Potsdam (kein Wechsel),False
2026-08-05 09:02:24.808,person_ID_8,person,Potsdam (kein Wechsel),False
